"@timestamp","_id","_index","_score","container.image.name","container.image.name.keyword","input.type","input.type.keyword","kubernetes.container.name","kubernetes.container.name.keyword","kubernetes.namespace","kubernetes.namespace.keyword","kubernetes.node.hostname","kubernetes.node.hostname.keyword","kubernetes.node.name","kubernetes.node.name.keyword","kubernetes.pod.ip","kubernetes.pod.ip.keyword","kubernetes.pod.name","kubernetes.pod.name.keyword","kubernetes.replicaset.name","kubernetes.replicaset.name.keyword",message,"message.keyword",tags,"tags.keyword"
"Jan 22, 2026 @ 20:43:12.615",i0W75ZsBE7rYD0G3AIkI,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""maka"",""uid"":10735760,""conversionTime"":1769085792147,""payAmount"":8800,""orderId"":""20260122124258527768760916095""}","handlePaymentConversion: {""appid"":""maka"",""uid"":10735760,""conversionTime"":1769085792147,""payAmount"":8800,""orderId"":""20260122124258527768760916095""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 20:36:34.098",aUK05ZsBE7rYD0G34fUm,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643672,""conversionTime"":1769085393327,""payAmount"":2900,""orderId"":""20260122123622236877203923443""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643672,""conversionTime"":1769085393327,""payAmount"":2900,""orderId"":""20260122123622236877203923443""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 20:34:45.588",ykKz5ZsBE7rYD0G3OBrw,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605611063,""conversionTime"":1769085284952,""payAmount"":2900,""orderId"":""20260122123401255918141744011""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605611063,""conversionTime"":1769085284952,""payAmount"":2900,""orderId"":""20260122123401255918141744011""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 20:32:41.676","CECx5ZsBE7rYD0G3U_yC","k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643567,""conversionTime"":1769085154000,""payAmount"":2900,""orderId"":""210002688028410""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643567,""conversionTime"":1769085154000,""payAmount"":2900,""orderId"":""210002688028410""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 20:31:50.139","UUCw5ZsBE7rYD0G3nYt-","k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605634450,""conversionTime"":1769085109497,""payAmount"":2900,""orderId"":""20260122123134359868892756053""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605634450,""conversionTime"":1769085109497,""payAmount"":2900,""orderId"":""20260122123134359868892756053""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 20:31:32.777",TkCw5ZsBE7rYD0G3TlRD,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643442,""conversionTime"":1769085092091,""payAmount"":2900,""orderId"":""20260122123120482388449589198""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643442,""conversionTime"":1769085092091,""payAmount"":2900,""orderId"":""20260122123120482388449589198""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 20:29:05.700",DT6u5ZsBE7rYD0G3Fu3b,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605572213,""conversionTime"":1769084945126,""payAmount"":2900,""orderId"":""20260122122839212597057222336""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605572213,""conversionTime"":1769084945126,""payAmount"":2900,""orderId"":""20260122122839212597057222336""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 20:28:43.130",YD6t5ZsBE7rYD0G3sbJx,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643663,""conversionTime"":1769084922420,""payAmount"":2900,""orderId"":""20260122122826694790806208255""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643663,""conversionTime"":1769084922420,""payAmount"":2900,""orderId"":""20260122122826694790806208255""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 20:28:41.651","rT6t5ZsBE7rYD0G3q6-j","k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605572285,""conversionTime"":1769084920997,""payAmount"":2900,""orderId"":""20260122122827541684722407507""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605572285,""conversionTime"":1769084920997,""payAmount"":2900,""orderId"":""20260122122827541684722407507""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 20:25:13.723",hT2q5ZsBE7rYD0G3fgSM,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605587479,""conversionTime"":1769084713080,""payAmount"":2900,""orderId"":""20260122122442768527781342324""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605587479,""conversionTime"":1769084713080,""payAmount"":2900,""orderId"":""20260122122442768527781342324""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 20:25:10.403",ej2q5ZsBE7rYD0G3fgSM,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643578,""conversionTime"":1769084702000,""payAmount"":2900,""orderId"":""550002703828163""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643578,""conversionTime"":1769084702000,""payAmount"":2900,""orderId"":""550002703828163""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 20:24:05.013","zTyp5ZsBE7rYD0G3c3-H","k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643636,""conversionTime"":1769084644334,""payAmount"":2900,""orderId"":""20260122122354774094583427553""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643636,""conversionTime"":1769084644334,""payAmount"":2900,""orderId"":""20260122122354774094583427553""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 20:22:33.381",jzyo5ZsBE7rYD0G3EwAF,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605636149,""conversionTime"":1769084552741,""payAmount"":2900,""orderId"":""20260122122224607589506867957""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605636149,""conversionTime"":1769084552741,""payAmount"":2900,""orderId"":""20260122122224607589506867957""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 20:22:26.280","xTun5ZsBE7rYD0G3-vYB","k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605638266,""conversionTime"":1769084545551,""payAmount"":2900,""orderId"":""20260122122201191380141571807""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605638266,""conversionTime"":1769084545551,""payAmount"":2900,""orderId"":""20260122122201191380141571807""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 20:20:40.210",5Tum5ZsBE7rYD0G3UniV,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605642217,""conversionTime"":1769084439488,""payAmount"":2900,""orderId"":""20260122122014537859334599772""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605642217,""conversionTime"":1769084439488,""payAmount"":2900,""orderId"":""20260122122014537859334599772""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 20:14:46.056",iHeg5ZsB2nafT53k6pOc,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643525,""conversionTime"":1769084085338,""payAmount"":2900,""orderId"":""20260122121437357858754047477""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643525,""conversionTime"":1769084085338,""payAmount"":2900,""orderId"":""20260122121437357858754047477""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 22, 2026 @ 20:12:03.261",EHae5ZsB2nafT53kbAl1,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605608273,""conversionTime"":1769083922714,""payAmount"":2900,""orderId"":""20260122121137328848100425381""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605608273,""conversionTime"":1769083922714,""payAmount"":2900,""orderId"":""20260122121137328848100425381""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 22, 2026 @ 20:11:14.876",OnWd5ZsB2nafT53kwLox,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605623030,""conversionTime"":1769083874131,""payAmount"":4900,""orderId"":""20260122121053200416430592239""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605623030,""conversionTime"":1769083874131,""payAmount"":4900,""orderId"":""20260122121053200416430592239""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 22, 2026 @ 20:10:41.069",znWd5ZsB2nafT53kL3GJ,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643117,""conversionTime"":1769083653000,""payAmount"":2900,""orderId"":""550002702591294""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643117,""conversionTime"":1769083653000,""payAmount"":2900,""orderId"":""550002702591294""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 22, 2026 @ 20:09:32.986",iHWc5ZsB2nafT53kKQnw,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605558060,""conversionTime"":1769083772144,""payAmount"":2900,""orderId"":""20260122120919884233689926668""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605558060,""conversionTime"":1769083772144,""payAmount"":2900,""orderId"":""20260122120919884233689926668""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 22, 2026 @ 20:06:15.725",unOZ5ZsB2nafT53kJe0d,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605638306,""conversionTime"":1769083575141,""payAmount"":2900,""orderId"":""20260122120604366067705408037""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605638306,""conversionTime"":1769083575141,""payAmount"":2900,""orderId"":""20260122120604366067705408037""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 22, 2026 @ 20:06:01.987",VjiY5ZsBE7rYD0G38BJn,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643581,""conversionTime"":1769083561410,""payAmount"":2900,""orderId"":""20260122120553220235328991998""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643581,""conversionTime"":1769083561410,""payAmount"":2900,""orderId"":""20260122120553220235328991998""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 20:05:56.438",z3OY5ZsB2nafT53k3cfM,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605625269,""conversionTime"":1769083555825,""payAmount"":2900,""orderId"":""20260122120533624817493097032""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605625269,""conversionTime"":1769083555825,""payAmount"":2900,""orderId"":""20260122120533624817493097032""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 22, 2026 @ 20:05:49.310",9nOY5ZsB2nafT53kvb0A,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605625303,""conversionTime"":1769083548660,""payAmount"":4900,""orderId"":""20260122120532191364731535399""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605625303,""conversionTime"":1769083548660,""payAmount"":4900,""orderId"":""20260122120532191364731535399""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 22, 2026 @ 20:03:49.040",2nOW5ZsB2nafT53k8hul,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643567,""conversionTime"":1769083422000,""payAmount"":2900,""orderId"":""210002686297291""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643567,""conversionTime"":1769083422000,""payAmount"":2900,""orderId"":""210002686297291""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 22, 2026 @ 20:03:41.040","YDeW5ZsBE7rYD0G3_ooC","k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643541,""conversionTime"":1769083414000,""payAmount"":2900,""orderId"":""370002468392457""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643541,""conversionTime"":1769083414000,""payAmount"":2900,""orderId"":""370002468392457""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 20:02:33.837",PnKV5ZsB2nafT53kxLTU,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605533424,""conversionTime"":1769083353154,""payAmount"":2900,""orderId"":""20260122120210749771522869592""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605533424,""conversionTime"":1769083353154,""payAmount"":2900,""orderId"":""20260122120210749771522869592""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 22, 2026 @ 19:59:20.436",QXGS5ZsB2nafT53k39YK,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605639967,""conversionTime"":1769083158446,""payAmount"":2900,""orderId"":""20260122115901471584597441489""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605639967,""conversionTime"":1769083158446,""payAmount"":2900,""orderId"":""20260122115901471584597441489""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
